ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4251285,-4426522,-4307051,-4105392,-4384782,-4285367,-4276571,-1158904 
-4232737,-4404915,-4285816,-4084534,-4363284,-4264642,-4255066,-1131328 
-4245072,-4414845,-4297167,-4096098,-4373337,-4275691,-4264737,-1216831 
-4259732,-4436422,-4316893,-4114986,-4394305,-4294290,-4285831,-1227106 
-4265537,-4442855,-4322400,-4120102,-4400494,-4299685,-4292271,-1170872 
-4255049,-4426898,-4307998,-4106340,-4384948,-4286009,-4276475,-1164702 
-4234844,-4407154,-4288967,-4087737,-4365406,-4267276,-4256614,-1193567 
-4233380,-4409157,-4289654,-4087861,-4366996,-4267407,-4258408,-1160421 
-4258391,-4434264,-4314734,-4112516,-4391967,-4291824,-4283402,-1173012 
-4265386,-4441872,-4321806,-4119403,-4399622,-4298835,-4291149,-1133064 
-4251891,-4424817,-4305856,-4104148,-4383098,-4283616,-4274421,-1117466 
-4237159,-4407253,-4289821,-4088686,-4365949,-4268065,-4256979,-1161466 
-4232528,-4409577,-4290434,-4088682,-4367892,-4268056,-4259091,-1147146 
-4263007,-4435956,-4317358,-4115240,-4394205,-4294519,-4285591,-1163004 
-4272431,-4446769,-4328196,-4126154,-4405001,-4305294,-4296357,-1198943 
-4252053,-4426222,-4307161,-4105440,-4384504,-4284969,-4276047,-1157769 
-4238169,-4408707,-4291156,-4090057,-4367367,-4269563,-4258706,-1199513 
-4234312,-4411506,-4292246,-4090621,-4369766,-4270116,-4261329,-1193145 
-4258287,-4434526,-4314688,-4112366,-4392533,-4292038,-4284476,-1166307 
