ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4756114,-4501576,-3968251,-4040514,-4396163,-4756546,-4811504,-1238376 
-4751714,-4499042,-3961151,-4035378,-4394391,-4757515,-4800759,-1245793 
-4755998,-4503757,-3966015,-4039779,-4398839,-4762823,-4805253,-1258060 
-4735199,-4504916,-3956885,-4036059,-4401685,-4737217,-4789656,-1240058 
-4733561,-4503564,-3957745,-4035990,-4400010,-4732199,-4791793,-1226726 
-4772971,-4503506,-3975458,-4043724,-4396887,-4779739,-4820235,-1268639 
-4783939,-4502922,-3976393,-4043024,-4395912,-4799071,-4821299,-1304565 
-4766016,-4504927,-3968561,-4040367,-4399470,-4780234,-4806524,-1307059 
-4740325,-4505923,-3959322,-4037072,-4402258,-4746872,-4791244,-1283028 
-4745390,-4505086,-3963208,-4038737,-4400724,-4748912,-4798881,-1280154 
-4743254,-4499895,-3958261,-4033821,-4395692,-4747684,-4794740,-1275937 
-4723071,-4496132,-3946681,-4026869,-4393492,-4724734,-4779020,-1249631 
-4703549,-4498102,-3940889,-4025642,-4396864,-4698230,-4769910,-1211717 
-4739452,-4505909,-3963271,-4039833,-4402222,-4735338,-4802476,-1233215 
-4740187,-4503390,-3959173,-4036274,-4400151,-4738781,-4796441,-1235369 
-4739159,-4499021,-3957161,-4033545,-4395346,-4739089,-4794637,-1227521 
-4742624,-4498117,-3957134,-4032818,-4394295,-4745828,-4794991,-1232969 
-4755966,-4503921,-3966319,-4039811,-4399344,-4761589,-4806214,-1252792 
-4748903,-4506784,-3964517,-4040547,-4402844,-4753094,-4800767,-1251575 
-4771952,-4507889,-3976291,-4046511,-4402022,-4779896,-4818182,-1280812 
-4765130,-4502021,-3967859,-4039507,-4396669,-4776983,-4807194,-1289363 
-4732939,-4497532,-3951559,-4030004,-4394152,-4740930,-4783250,-1259007 
-4715941,-4500028,-3947409,-4029762,-4397780,-4716945,-4776497,-1230921 
-4732280,-4505671,-3960302,-4038729,-4402141,-4730119,-4794677,-1232371 
-4765666,-4507125,-3974966,-4045677,-4401389,-4769343,-4816812,-1268528 
-4761944,-4501554,-3966988,-4038828,-4396180,-4770900,-4806321,-1279297 
-4732394,-4497615,-3952348,-4030561,-4393945,-4737998,-4784700,-1249379 
-4726872,-4501114,-3952892,-4032626,-4397950,-4729006,-4784791,-1238324 
-4731094,-4505120,-3958517,-4037401,-4401700,-4729614,-4791961,-1232081 
-4733855,-4503205,-3958395,-4036266,-4399573,-4731984,-4793049,-1226734 
-4735916,-4498681,-3956201,-4032961,-4394774,-4736379,-4792103,-1223347 
-4748412,-4499405,-3962417,-4036235,-4394516,-4752327,-4801592,-1234700 
